"Track ID","Track Name","Album ID","Artist ID(s)","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","ISRC","Label","Spotify ID"
"1860","I'm In You","1737","1026","250000","https://p.scdn.co/mp3-preview/c48e5cd1d44fbb0e442e83b27110062f8f73782d?cid=9950ac751e34487dbbe027c4fd7f8e99","False","44","0.33","0.494","0","-7.16","1","0.0278","0.147","4.94e-06","0.137","0.143","98.478","4","USAM17700058","A&M","03zB9duFz1JqLxAIYvGdac"
"1861","Shout Out to My Ex","1738","552","246240","https://p.scdn.co/mp3-preview/ff077b05e0922a9196c2a9d14dce28edee3ab70f?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.774","0.739","0","-4.022","1","0.0952","0.0316","5.95e-06","0.119","0.823","126.002","4","GBHMU1600060","Syco Music","6wZ8kvKP9d1MKlNFTMZrBK"
"1862","i hate u, i love u (feat. olivia o'brien)","1739","2852, 3228","251033","https://p.scdn.co/mp3-preview/a93e5e2523f2107dd70eae49018fae0a7f88d24c?cid=9950ac751e34487dbbe027c4fd7f8e99","True","74","0.492","0.275","6","-13.4","0","0.3","0.687","0.0","0.101","0.18","92.6","4","USAT21601051",":):","7vRriwrloYVaoAe3a9wJHe"
"1863","Homecoming","1740","368, 3229","204026","https://p.scdn.co/mp3-preview/3ae9aa5849186d2cccf14dc9ff8b8be115eebf3b?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.678","0.747","1","-7.07","1","0.188","0.353","0.0","0.113","0.923","86.996","4","USUM70749094","Roc-A-Fella","5wtQLRo9oz9ifiUuc7HWIo"
"1864","As Long as You Love Me","1741","117","221106","https://p.scdn.co/mp3-preview/9e45a104bc8d916c0386fa87e91f2fe2f3de0bf7?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.804","0.801","0","-4.892","1","0.0305","0.275","3.29e-05","0.215","0.826","98.12","4","USJI19710094","Jive","6bH2owMgMDNW6zygbotS49"
"1865","Every Breath You Take","1495","7","251346","https://p.scdn.co/mp3-preview/92d7997134bb18b99eb5fdc65926e4ef613f9781?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.825","0.449","1","-9.859","1","0.0348","0.574","0.0034","0.0726","0.738","117.399","4","GBAAM8300001","Universal Music Group","16fzReMJmcLlBccnZCTZNS"
"1866","Chemicals","1742","1027","192160","https://p.scdn.co/mp3-preview/506758f0f7f5cb1932fdac973e52856f95bfe154?cid=9950ac751e34487dbbe027c4fd7f8e99","False","41","0.635","0.609","5","-5.575","1","0.0291","0.0052","0.0","0.21","0.47","105.017","4","AUBM02100101","Sony Music Entertainment","2WIxF9PM27nC3l1aNFkLMT"
"1867","Dreams","1743","1028","271560","https://p.scdn.co/mp3-preview/01e93b284cd90ce02c830fb18aed309a946e77f9?cid=9950ac751e34487dbbe027c4fd7f8e99","False","79","0.551","0.645","4","-13.093","1","0.0354","0.0031","0.00376","0.421","0.508","128.665","4","USIR29300080","Island Records","4JGKZS7h4Qa16gOU3oNETV"
"1868","Shape Of My Heart","1744","1029","279226","https://p.scdn.co/mp3-preview/2ab904ea67d70342d1911b14c9077cafd7d6b25e?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.537","0.373","6","-10.081","0","0.0331","0.691","0.000915","0.083","0.244","83.936","4","GBAAM9390010","Universal Music Group","2vdId18EePzFhwfp4ryqFq"
"1869","What You Know","1745","1030","189693","https://p.scdn.co/mp3-preview/f32385f2429e2020eecf58c66e8166abe0f95da2?cid=9950ac751e34487dbbe027c4fd7f8e99","False","20","0.55","0.753","6","-4.003","0","0.0407","0.000665","7.74e-06","0.0921","0.841","139.048","4","FRU700900116","Kitsune","1qfYG2JrchEyJiqKnkE7YQ"
"1870","The Greatest","1746","805","210920","https://p.scdn.co/mp3-preview/4c0630c0bddf4a825ac7cb31dce759712931c6e5?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.639","0.785","10","-6.167","0","0.175","0.0175","0.00106","0.0512","0.685","191.951","4","USRC11601818","Inertia Music","4VcmwsJTnbO8Q9ABYnNAiE"
"1871","Berzerk","1747","217","238746","https://p.scdn.co/mp3-preview/bc20f03afd8983e99088e7d8eefabe2eab90bb45?cid=9950ac751e34487dbbe027c4fd7f8e99","True","0","0.715","0.874","2","-4.052","1","0.344","0.0232","0.0","0.246","0.678","95.213","4","USUM71311375","Universal Music Group","06aw4JI5nYa8XBeBKVrltZ"
"1872","U Can't Touch This","1748","1031","257359","https://p.scdn.co/mp3-preview/a95e93f6b7c1a54556508e3ebb9e15930133c710?cid=9950ac751e34487dbbe027c4fd7f8e99","False","71","0.867","0.517","11","-13.22","0","0.088","0.00449","0.000343","0.0864","0.862","133.149","4","USCA29000294","EMI/EMI Records (USA)","1B75hgRqe7A4fwee3g3Wmu"
"1873","All 4 Love","1749","1032","211493","https://p.scdn.co/mp3-preview/861defb1c7387d9544574b30b6ed9fa4b65aed9a?cid=9950ac751e34487dbbe027c4fd7f8e99","False","53","0.807","0.75","2","-8.29","1","0.0315","0.0346","0.000179","0.149","0.797","106.389","4","USGI10000096","Giant","4XmsMIMjvDIFEjeY3ycMzW"
"1874","Today","236","174","202133","https://p.scdn.co/mp3-preview/d51264aca65d4b5fa2728d0603fd62bcbf161cb3?cid=9950ac751e34487dbbe027c4fd7f8e99","False","65","0.476","0.855","8","-6.046","1","0.0265","2.53e-05","0.69","0.049","0.408","82.955","4","USVI29300027","Virgin Records","1XPta4VLT78HQnVFd1hlsK"
"1875","House Of Cards","1750","694","257733","https://p.scdn.co/mp3-preview/c11ed3b8666e99590b0bc6b29234f3a50fe49900?cid=9950ac751e34487dbbe027c4fd7f8e99","False","23","0.641","0.685","8","-9.834","1","0.0396","0.054","0.0","0.126","0.895","125.533","4","USCA20701402","CAPITOL CATALOG MKT (C92)","5n3zBVOBSmxdDWSRh3tib4"
"1876","International Love (feat. Chris Brown)","1751","1093, 1368","227280","https://p.scdn.co/mp3-preview/796c030b6336cedd4a816f931c818a5507bf4607?cid=9950ac751e34487dbbe027c4fd7f8e99","False","76","0.67","0.855","0","-3.035","0","0.0499","0.0124","0.0","0.335","0.648","120.05","4","USJAY1100015","Mr.305/Polo Grounds Music/J Records","62zFEHfAYl5kdHYOivj4BC"
"1877","Bonkers - Radio Edit","1752","1009, 485","177520","https://p.scdn.co/mp3-preview/fa8adebf874b0901cd9ceee1862cefd7bc900da3?cid=9950ac751e34487dbbe027c4fd7f8e99","False","42","0.623","0.95","11","-6.546","0","0.231","0.00642","0.0","0.295","0.709","126.113","4","GBPVV0900240","Universal-Island Records Ltd.","794qbrYBISPbzknNBWZRem"
"1878","Into My Arms","1753","1033","256120","https://p.scdn.co/mp3-preview/3129c67e60f0a5a5f478b2be5df10d3fd025d15c?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.484","0.0874","0","-17.796","1","0.0394","0.894","0.154","0.11","0.219","94.163","4","GBAJH1000649","Mute/BMG","0dDDB5Y0USPabzqBmajLJr"
"1879","Yesterdays Hero","99","80","225880","https://p.scdn.co/mp3-preview/57495e6c0ecec6fda144cc36daef389dcd6b4aad?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.561","0.839","0","-4.587","1","0.0526","0.00488","1.99e-06","0.301","0.788","143.221","4","AUAP07500001","Albert Productions","6MHP5SaVNgF0pKNBBYNNDY"
"1880","Sky Pilot","1754","596","443826","https://p.scdn.co/mp3-preview/cd161792f174f9e25ae25ff842acebdfa7997527?cid=9950ac751e34487dbbe027c4fd7f8e99","False","36","0.405","0.421","10","-14.525","1","0.0506","0.0899","0.000696","0.136","0.394","111.322","4","USPR36830042","Universal Records","1YlFODzWlgk4EFqlt4PkvB"
"1881","(Sittin' On) the Dock of the Bay","1755","1034","163755","https://p.scdn.co/mp3-preview/6b33eae61b9232d7c5d0c1917befb306d2bf3a7c?cid=9950ac751e34487dbbe027c4fd7f8e99","False","79","0.768","0.367","2","-11.226","1","0.0315","0.683","1.79e-05","0.081","0.532","103.621","4","USAT21403443","Rhino Atlantic","3zBhihYUHBmGd2bcQIobrF"
"1882","Innocent - Remastered","1756","1035","261453","https://p.scdn.co/mp3-preview/0bfa0f1e20002b3a4e210c8fc4ef432fe785de0a?cid=9950ac751e34487dbbe027c4fd7f8e99","False","6","0.348","0.798","1","-3.382","1","0.0355","0.000662","0.0","0.142","0.256","161.679","4","AUBM00800172","Sony BMG Music Entertainment","28DZSzfg3ikaMtBI9QWlgD"
"1883","Cheap Wine - 2011 Remastered","1757","269","205131","https://p.scdn.co/mp3-preview/f559cc359ba8e315006a8d07f3c8c76c06ac18e8?cid=9950ac751e34487dbbe027c4fd7f8e99","False","55","0.681","0.889","0","-3.58","1","0.0374","0.164","0.0","0.207","0.833","123.661","4","AUU741100086","Cold Chisel","3EkEomllpfXPPIGVFvZcEq"
"1884","Stay","1758","113, 3230","240706","https://p.scdn.co/mp3-preview/268c6f23a45456d8fb4ef7750c20126609e86996?cid=9950ac751e34487dbbe027c4fd7f8e99","False","74","0.621","0.31","9","-10.164","0","0.0283","0.945","6.12e-05","0.117","0.125","111.881","4","USUM71214754","Def Jam Recordings","0GNI8K3VATWBABQFAzBAYe"
"1885","White Flag","1759","1036","240040","https://p.scdn.co/mp3-preview/d7caeef72d3e270ba880340a36bafee447d2efd8?cid=9950ac751e34487dbbe027c4fd7f8e99","False","54","0.512","0.525","5","-6.823","1","0.0401","0.327","3.3e-06","0.081","0.294","169.951","4","GBBXH0300035","Arista","4kbz7rHVbyjKasuuqelccQ"
"1886","It Takes Two","1760","1271, 3231","177666","https://p.scdn.co/mp3-preview/fea2848db1faee79f243f84832de2eef79ebe830?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.519","0.493","3","-10.962","1","0.0528","0.206","0.0","0.0754","0.831","151.269","4","USMO16600484","Motown","4wQD0djo6Id4fQLQeRKQ6e"
"1887","Jolene","1761","586","183560","https://p.scdn.co/mp3-preview/538e337b92fc790225fa752b23d878462c4037d7?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.611","0.638","1","-8.214","1","0.0363","0.362","5.06e-06","0.17","0.76","112.952","4","AUFE07600001","ONJ Productions LTD","2HXyKEFJATBKX5wVOmYbpi"
"1888","This Ain't Love","1762","479","206981","https://p.scdn.co/mp3-preview/037c14e108030fcbadf022cfe68e3de849d7df34?cid=9950ac751e34487dbbe027c4fd7f8e99","False","28","0.558","0.795","0","-4.333","1","0.059","0.00485","0.000404","0.285","0.543","82.49","4","AUBM01500271","Sony Music Entertainment","6fEXiC1IxVWU0nxr4lpnz4"
"1889","Daisy a Day","1763","1037","169333","https://p.scdn.co/mp3-preview/1f5babaf2a5bf76e227b3967f8f8af21e8c4c09b?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.528","0.336","0","-15.077","1","0.0316","0.587","0.00125","0.157","0.581","88.584","3","USBT21615331","Blue Lagoon","3kHRGGZA7tniIUfIYgZvlh"
"1890","Separate Ways","1764","100","156440","https://p.scdn.co/mp3-preview/8465d716fadcbaf56be2eaf1a501f6eba19a7df9?cid=9950ac751e34487dbbe027c4fd7f8e99","False","41","0.462","0.371","4","-15.326","1","0.0443","0.901","0.0092","0.133","0.506","89.976","4","USRC17308396","RCA/Legacy","0g8CHbsID9fZ8eDstzYtHi"
"1891","New Beginning","773","525","240666","https://p.scdn.co/mp3-preview/339dbfd67422749041ccc9eae284d255708ff551?cid=9950ac751e34487dbbe027c4fd7f8e99","False","20","0.532","0.696","9","-4.998","1","0.0256","0.00924","0.000391","0.106","0.819","83.974","4","AUBM00447805","BMG Music","5a9lkQECA4lBCFYa6MODea"
"1892","Lose Somebody","1765","2821, 803","199549","https://p.scdn.co/mp3-preview/e65daee371ebd258963336634e87a037c984c657?cid=9950ac751e34487dbbe027c4fd7f8e99","False","59","0.58","0.586","1","-6.883","1","0.0357","0.344","0.0","0.0755","0.507","147.988","4","SEBGA2000398","Kygo","7xbWAw3LMgRMn4omR5yVn3"
"1893","Looks Like Sex","1766","1038","204786","https://p.scdn.co/mp3-preview/43710140291c66f7e67de8f3e1c280de96271f44?cid=9950ac751e34487dbbe027c4fd7f8e99","False","35","0.728","0.656","2","-5.34","1","0.0378","0.151","0.0","0.28","0.287","104.998","4","USRC11101007","RCA Records Label","67ornPeJsD8z78E4isjhzm"
"1894","Macarena - Radio Mix","1767","2853, 3232","230173","https://p.scdn.co/mp3-preview/8f3644ac8a3618143d4ddc089abe004ac0a16d3c?cid=9950ac751e34487dbbe027c4fd7f8e99","False","23","0.864","0.523","8","-12.732","0","0.0928","0.0487","5.57e-05","0.0885","0.821","103.224","4","CAU119505356","UNIDISC MUSIC INC.","0Rmj0wREQDbwuAQtb22ZC7"
"1895","If Ya Gettin' Down","256","1039","179933","https://p.scdn.co/mp3-preview/372a42074b0eb1c3d1273221ab14f3dc86ed4b94?cid=9950ac751e34487dbbe027c4fd7f8e99","False","27","0.819","0.799","11","-7.804","1","0.0398","0.0556","0.0","0.389","0.932","110.798","4","GBARL9900043","RCA Records Label","3cd1ImkXWJdXmWQnpvvUEC"
"1896","Die Another Day","1109","140","276986","https://p.scdn.co/mp3-preview/bb015517c163855704c992a8df6b512efa257515?cid=9950ac751e34487dbbe027c4fd7f8e99","False","38","0.788","0.776","0","-6.213","0","0.0845","0.0689","0.00198","0.11","0.426","123.997","4","USWB10903630","Warner Records","4NvgRMckw4uzjNn2t7taPe"
"1897","Rock Your Body","1324","413","267266","https://p.scdn.co/mp3-preview/a4cdd210220f23d31a2b5d113500ffc9af2cbe9d?cid=9950ac751e34487dbbe027c4fd7f8e99","False","79","0.892","0.714","4","-6.055","0","0.141","0.201","0.000234","0.0521","0.817","100.972","4","USJI10200367","Jive","1AWQoqb9bSvzTjaLralEkT"
"1898","Baby I'm A Queen","1768","1040","208520","https://p.scdn.co/mp3-preview/b727fba88c792e0d76760601dbf42e0b738aa63f?cid=9950ac751e34487dbbe027c4fd7f8e99","False","28","0.642","0.813","6","-4.394","0","0.0305","0.0015","0.762","0.363","0.198","119.965","4","QM37X1700019","Ultra Records, LLC","1YMhVt1sflC3ijwLMVtVtm"
"1899","Escapism.","1769","2109, 3233","272373","https://p.scdn.co/mp3-preview/8a8fcaf9ddf050562048d1632ddc880c9ce7c972?cid=9950ac751e34487dbbe027c4fd7f8e99","True","71","0.538","0.742","2","-5.355","1","0.114","0.138","4.67e-05","0.0934","0.25","96.107","4","QMDA62217995","Human Re Sources","2VOZniNxFIDl8ydLltrMNb"
"1900","Everybody On The Floor (Pump It) - Radio Edit","1770","1041","217333","https://p.scdn.co/mp3-preview/211d10f32a48b0a0f963b0f9e9dd0dc6187783f2?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.745","0.72","7","-9.889","1","0.048","0.0877","0.874","0.117","0.919","144.982","4","DEMW61000125","Allstar Music","7MaM6dxpFuC9QgWmTSJPik"
"1901","If You Love Me (Let Me Know)","863","586","191302","https://p.scdn.co/mp3-preview/e08daa9f5b0cc565810812ece4973815e15e8f66?cid=9950ac751e34487dbbe027c4fd7f8e99","False","26","0.597","0.666","5","-7.323","1","0.0358","0.535","0.0","0.149","0.806","128.76","4","USONJ0200078","Sony Music Entertainment","5fMiEaa7udr706hwLbLWp1"
"1902","You'll Never Walk Alone - Stereo; 1997 Remaster","1771","1042","164173","https://p.scdn.co/mp3-preview/6751e5045000f1156af0a92d3bca0572564b656b?cid=9950ac751e34487dbbe027c4fd7f8e99","False","49","0.48","0.235","0","-12.636","1","0.0318","0.172","4.56e-06","0.234","0.295","113.33","3","GBAYE9702799","Parlophone UK","2VfvfFSVD1Ki0PH0Xd0jcv"
"1903","Together Again","1772","62","248666","https://p.scdn.co/mp3-preview/99fda21e0cfb22ebd37c0354af9ce274a9ae0144?cid=9950ac751e34487dbbe027c4fd7f8e99","False","48","0.898","0.648","7","-8.779","1","0.0869","0.0402","0.0377","0.0611","0.724","123.096","4","USVI29700003","Virgin Records","2nnU5UH4paoRkWCC7fSR2P"
"1904","Strip That Down","1773","1524, 3225","204502","https://p.scdn.co/mp3-preview/4b1ba75b9456797946d8c89556204bd4719a86bf?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.869","0.485","6","-5.595","1","0.0545","0.246","0.0","0.0765","0.527","106.028","4","GBUM71701628","Universal Music Group","6EpRaXYhGOB3fj4V2uDkMJ"
"1905","Only Happy When It Rains","506","23","236533","https://p.scdn.co/mp3-preview/e134a80a145211b4d89d96be16b15c48c81babe0?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.509","0.769","11","-7.527","1","0.0315","8.5e-05","0.00363","0.13","0.464","121.439","4","USGF19500403","Liberator Music","0ZBEQxnITmNxUozlSkpTSu"
"1906","The Goonies 'R' Good Enough - From ""The Goonies"" Soundtrack","1774","55","218440","https://p.scdn.co/mp3-preview/42dbffda0a09f12d8f1ded06b4ed6c9b83656d4e?cid=9950ac751e34487dbbe027c4fd7f8e99","False","51","0.71","0.807","1","-8.97","0","0.0378","0.25","1.88e-05","0.0744","0.946","139.551","4","USSM19927699","Epic","1hY60LJWE6B9gHV1Oi9kE5"
"1907","Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson)","1775","2854, 1598","186146","https://p.scdn.co/mp3-preview/b9e0951e2c9d2dbf778b2a2b619a549ba78090f2?cid=9950ac751e34487dbbe027c4fd7f8e99","False","73","0.78","0.568","2","-6.96","0","0.031","0.668","0.000168","0.0698","0.459","117.973","4","DEUM71500425","Virgin","3c8iiZGfEammKJuWTErE5x"
"1908","Easy","1776","1043","189000","https://p.scdn.co/mp3-preview/9d186014035755eb805c0e4a9b9fb520622c9008?cid=9950ac751e34487dbbe027c4fd7f8e99","False","38","0.498","0.46","10","-9.243","0","0.034","0.266","0.000799","0.11","0.356","124.578","4","USRH10901930","Rhino/Slash","50AwZsz8Muj0bT7hQCasBp"
"1909","Chasing Cars","1777","1044","265666","https://p.scdn.co/mp3-preview/fac686f4d67453548876570e48d99ad32b181294?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.569","0.546","9","-6.262","1","0.0251","0.302","1.13e-05","0.137","0.205","104.007","4","GBUM70600345","Universal Music Group","7ctRAoCbcpOusbm3w3E6mn"
"1910","Dub Be Good To Me","1778","1045","217426","https://p.scdn.co/mp3-preview/f4cb7153ab7344ee8dbbb147217fcb1e4e1ed905?cid=9950ac751e34487dbbe027c4fd7f8e99","False","47","0.861","0.272","7","-20.26","1","0.0586","0.00187","0.0473","0.188","0.659","95.879","4","GBUM71802475","UMC (Universal Music Catalogue)","2egaUALV7H8XFfPI8EZDsr"
"1911","South Street","1779","205","134227","https://p.scdn.co/mp3-preview/bf50a4757c65a625da4cb460fc8d646715d286f7?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.543","0.318","5","-15.395","1","0.0826","0.338","0.0","0.132","0.713","186.595","4","ZA42A1706243","TP4 Music","1y5CeKHBClZ6wCaNLkmkAA"
"1912","Easy","1780","1043","186960","https://p.scdn.co/mp3-preview/1f75947e13fe58dba48b2fd8d5f0b79db8358962?cid=9950ac751e34487dbbe027c4fd7f8e99","False","51","0.506","0.554","10","-6.743","0","0.0339","0.339","0.000355","0.112","0.375","124.724","4","GBANC9200158","London Records","4zzvMG8KrsykYtvFEJ99Cl"
"1913","Staring At The Sun","1781","313","133586","https://p.scdn.co/mp3-preview/57c1409f7a73a66de76c0543023cca2c06a3c620?cid=9950ac751e34487dbbe027c4fd7f8e99","False","62","0.403","0.952","0","-3.925","1","0.202","0.259","0.0","0.123","0.729","87.833","4","USSM19804362","Round Hill Music (Offspring)","0D2A4Rid7gnlcwlspLTkx0"
"1914","Goodnight Tonight","1782","1046","260800","https://p.scdn.co/mp3-preview/d9eeac4f2955fcc4c11bf5c5793971c3f6c3040f?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.748","0.683","1","-9.885","0","0.0466","0.0566","0.000639","0.0809","0.943","123.384","4","GBCCS0100528","Universal Music Group International","5MhBw520G38BPhbkShJUTE"
"1915","She's No You","1783","1047","213960","https://p.scdn.co/mp3-preview/f9b9a49094541074aacd6a954c060de350407bdf?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.595","0.875","4","-4.235","0","0.0394","0.0832","0.0474","0.299","0.307","89.961","4","USHR10421207","Universal Music","2WCz6mfqmGFY34NCRABWM4"
"1916","What's Your Name","1784","1048","135426","https://p.scdn.co/mp3-preview/e0e523842535caa82d7791b40390d03ce4233424?cid=9950ac751e34487dbbe027c4fd7f8e99","False","33","0.55","0.38","5","-7.963","1","0.0257","0.845","0.0","0.0791","0.795","99.789","3","USFDB0613486","Twirl Records","3gzbPqfjQKHTUm18u71cIt"
"1917","Wild Weekend","1785","1049","133564","https://p.scdn.co/mp3-preview/141b55fc087a45d83f0a3f277274a5980499303c?cid=9950ac751e34487dbbe027c4fd7f8e99","False","1","0.554","0.65","6","-12.099","1","0.039","0.446","0.0756","0.112","0.879","123.583","4","QMFME1405798","Redwood Records","0fMUJCIylP01D8JjSULZ7C"
"1918","Children","1786","1050","243266","https://p.scdn.co/mp3-preview/6f035e8bc7b184c20a9776c6fe25292053fabbc7?cid=9950ac751e34487dbbe027c4fd7f8e99","False","69","0.604","0.755","0","-10.761","1","0.0337","0.000298","0.817","0.0625","0.387","137.064","4","GBARS9600151","Arista","4wtR6HB3XekEengMX17cpc"
"1919","Harlem","1787","1051","163626","https://p.scdn.co/mp3-preview/061bd3da7136e5651a0e9e6e496e1cc54b8aa03c?cid=9950ac751e34487dbbe027c4fd7f8e99","False","53","0.603","0.952","6","-3.699","1","0.0947","0.00189","0.000445","0.317","0.588","133.97","4","USRC11201574","RCA Records Label","573latfTMO7SpGtStVrQx5"
"1920","Kiss from a Rose","1788","1052","288426","https://p.scdn.co/mp3-preview/7902464c33351dafb17949c3f699bf035ba57d22?cid=9950ac751e34487dbbe027c4fd7f8e99","False","71","0.584","0.533","10","-7.11","0","0.0305","0.684","0.0","0.306","0.224","131.745","3","USWB19900917","Warner Records","3YKptz29AsOlm7WAVnztBh"
"1921","Price Of Fame","1789","2505, 3234","216662","https://p.scdn.co/mp3-preview/5bcebcd93b136e5a08c902d38c18ec5274b5ecef?cid=9950ac751e34487dbbe027c4fd7f8e99","False","45","0.71","0.837","6","-3.967","1","0.104","0.0461","0.0","0.107","0.345","143.065","4","AUCGD1400007","Forthwrite","67y1X9nuRdw9AUzJFMI1Lb"
"1922","Panama","1790","301","212640","https://p.scdn.co/mp3-preview/67d068feb0fb7e3c89fc786a7bfa0032b77aff53?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.515","0.987","8","-5.391","1","0.108","0.00135","0.000195","0.0697","0.298","141.258","4","USWB18300002","Warner Bros.","11dCfArPrM7kzYpUrFHal9"
"1923","I'm the Urban Spaceman - 2007 Remaster","1791","1053","146133","https://p.scdn.co/mp3-preview/065a06dd8d62d46ed461729eba0d6b7b64481c8c?cid=9950ac751e34487dbbe027c4fd7f8e99","False","33","0.63","0.525","2","-11.154","1","0.0269","0.156","2.09e-05","0.369","0.931","89.738","4","GBAYE0701093","Parlophone UK","0QWAOOFV9lsnC7fYHeSycS"
"1924","Slow Grenade","1792","499, 2099","217493","https://p.scdn.co/mp3-preview/ffa3cf6b7fbfe705906c4215a39bd2728fac6de8?cid=9950ac751e34487dbbe027c4fd7f8e99","False","49","0.758","0.562","9","-6.302","1","0.0771","0.0996","0.0","0.0996","0.581","142.035","4","GBUM71905729","Polydor Records","5z8uLrYMcUVvzTV28twt44"
