"Artist ID","Artist Name","Artist Genres","Spotify ID"
"2282","Planet Funk","electronic rock","4c4Ce4N4vJOs3Tzee020S4"
"2283","Cinderella","album rock,glam metal,hard rock","7HL4id2U7FSDJtfKQHMgQx"
"2284","Billy Vaughn","easy listening,space age pop","6ZzOIAEw7joAghyA80c6D0"
"2285","S'Express","acid house,classic house,hip house,new wave pop","2PvqyOwynRF4BveaU6IA7S"
"2286","The Superjesus","australian alternative rock,australian rock","7o9kdTx6RmO12iAVVsNehd"
"2287","Lieutenant Pigeon","classic uk pop,novelty","6PjhWre0MnI0Ww95vATRhK"
"2288","Plastic Bertrand","classic belgian pop","1KeIof0zqga5ojkmOKg88P"
"2289","The Stone Roses","britpop,dance rock,madchester","1lYT0A0LV5DUfxr6doRP3d"
"2290","Gary Shearston","bush ballad","5msYo6aUsFrIHwsphedj0K"
"2291","Vanilla Ice","miami hip hop","7GXXMm3DB1VswVcuGyInUd"
"2292","Casey Donovan","australian indigenous music,australian pop","64NYtjmJ1onMOgQ2F40d6X"
"2293","Joe Dowell","","1b5taabb9eKSbyzVFVtEjh"
"2294","Little Richard","blues,rock-and-roll,rockabilly,soul","4xls23Ye9WR9yy3yYMpAMm"
"2295","Caesars","swedish indie rock","4rGrN4XDYhP6dUAZMvcuHr"
"2296","Margaret Urlich","australian rock,classic nz pop","30PWkTjPhoGFOf0cJoC3Fg"
"2297","Stacey Q","freestyle,hi-nrg","3q8tRS0hCMVCylgKAoA0ya"
"2298","Kiesza","electropop,pop edm","4zxvC7CRGvggq9EWXOpwAo"
"2299","Dee C. Lee","","694Ao86qG13aI7X1bbWrOX"
"2300","Ross D. Wylie","","50kst4ZUtmXqRkj3XeFbi0"
"2301","Dimples D., Ben Liebrand","old school hip hop","0Nrb3fWvzVUUzfYiwyJFXD"
"2302","Freedom Under XRay","","06eBN3VHAkzsUjtIYSztqj"
"2303","Donnie Brooks","deep adult standards","0OIKoNmvKEdHkhhNfrRGP6"
"2304","Four Tops","classic soul,disco,motown,quiet storm,soul","7fIvjotigTGWqjIz6EP1i4"
"2305","DJ BoBo","eurodance,europop","14dmbYen0AciYxu5n4Fkpd"
"2306","Dion & The Belmonts","brill building pop,doo-wop,rock-and-roll,rockabilly","2loYllWFfoWpoxC5YrJKc4"
"2307","Stevie B","freestyle","6V7pNWhlJpD0s0bMdB1PU9"
"2308","Little Eva","brill building pop,doo-wop,rock-and-roll","4S76LQXJD6N2uPcLhKejG8"
"2309","King","coventry indie,deep new wave","3ckiHuEKcXHXV0QOkCdCki"
"2310","Breathe Carolina","electropowerpop,neon pop punk,trancecore","53M4Iv2RkzzxFFvW2B1jhC"
"2311","Kiiara","alt z,electropop","4u5smJBskI6Adzv08PuiUP"
"2312","Lenka","","5g3uG8zZZANGT6YOssgjfC"
"2313","Mia Rodriguez","alt z","7Hsfh7YZzoyojYWQeMSHID"
"2314","The Little Heroes","","16uR0wl5ShrtluUW707XPv"
"2315","Huey Lewis & The News","album rock,classic rock,hard rock,mellow gold,new romantic,new wave pop,rock,singer-songwriter,soft rock","7A9yZMTrFZcgEWAX2kBfK6"
"2316","Collette","","29X5ymQSDf34W2I4q0BSZd"
"2317","New World","classic uk pop","7EgGmzFxfUmVFTDDMHEg8d"
"2318","Shaun Cassidy","bubblegum pop","6XJ5IHDtW2OkjtwVllkANt"
"2319","The Bureau","","366F0fK0l1AcbJciJizbDX"
"2320","WickedStranger","","79u2TpoFyAscz2Q1WLbja1"
"2321","Luke Combs","contemporary country,country","718COspgdWOnwOFpJHRZHS"
"2322","The Civil Wars","acoustic pop,indie folk,neo mellow,new americana,stomp and holler","6J7rw7NELJUCThPbAfyLIE"
"2323","Skid Row","album rock,glam metal,hard rock,metal,rock","4opTS86dN9uO313J9CE8xg"
"2324","The Echoes","","3NIenDn2OsCH7GDyY3Uw2w"
"2325","Dean Geyer","","7DBNoRaD1Ff4PUjwmjcXpg"
"2326","Flash and the Pan","","573nSltoBinkbQXk5JSY9U"
"2327","StaySolidRocky","melodic rap","1XLWox9w1Yvbodui0SRhUQ"
"2328","AlunaGeorge","electropop,house,uk dance","2VAnyOxzJuSAj7XIuEOT38"
"2329","Martin Jensen","danish electronic,edm,pop dance","4ehtJnVumNf6xzSCDk8aLB"
"2330","Shona Laing","classic nz pop","67r8AUFLw2RfU1fkzzvwCK"
"2331","Queens of the Stone Age","alternative metal,alternative rock,grunge,modern rock,palm desert scene,rock,stoner metal,stoner rock","4pejUc4iciQfgdX6OKulQn"
"2332","Wendy Matthews","australian rock","67PiUcvCvLFNUNBiKagzQm"
"2333","Thompson Twins","new romantic,new wave,new wave pop,synthpop","5jVeqi3PNaTOajfvBa4uFn"
"2334","Cut 'N' Move","","2OQkm6IvTu9MeHkGQQ4cSK"
"2335","Robert DeLong","indie poptimism,modern alternative rock,shimmer pop","42crL07E4WPfVovyUtMpvC"
"2336","Amy Pearson","","45zLG5M6J0SN3A8qVeNZmM"
"2337","Visage","early synthpop,new romantic,synthpop","0EPf9vAXPdFV5Ezp1sMX8B"
"2338","Del Shannon","doo-wop,rock-and-roll,rockabilly","3c8WoNjBfyLJhFObE6RHgs"
"2339","4 P.M.","contemporary r&b","5t5SLR66rZDxwuVHTSATOt"
"2340","Puddle Of Mudd","alternative metal,nu metal,post-grunge","3dXaa6jwM7B52GZpaJEIr5"
"2341","White Plains","bubblegum pop,classic uk pop,merseybeat","0xWTQw2TL6j7mHGOTltsEW"
"2342","Claes Janson","swedish jazz","0E2Jf1UHMqdQDdH12mc712"
"2343","Survivor","album rock,glam metal,hard rock,soft rock","26bcq2nyj5GB7uRr558iQg"
"2344","Dan Black","uk alternative pop","5kW3q7Vywlw24apaeufin6"
"2345","Van McCoy & The Soul City Symphony","","4GA9fykGa5V3ONWHzKpzwE"
"2346","George Jones","classic country pop,country,country rock,honky tonk","2OpqcUtj10HHvGG6h9VYC5"
"2347","Brian May & The ABC Showband","","7Dv2aAaLXV8Qu3m1qiVJGz"
"2348","Katy Tiz","","2E19mfEFhCr6UgZUYJGOEW"
"2349","Thelma Houston","disco,diva house,motown,post-disco","3sgUnR8TF35euWEV07RPyO"
"2350","Barbara George","new orleans soul","6uJZLuhxKK0kNUcoGNIy9k"
"2351","Jimmy Nail","classic uk pop","5JmiJ0uN4rutaRsDfBUPHl"
"2352","Barrett Strong","motown,rhythm and blues,southern soul","3MKwHkhEjcvzva2rasZeWD"
"2353","Yvonne Fair","classic soul","4mGB0olhR5RpsEZWn0cqA8"
"2354","Ratcat","australian alternative rock,australian rock","5ydii9WwX1NPG6k5lrAb6m"
"2355","Benny Mardones","","6ZalUpnU8HaHSjROM92Txw"
"2356","The Jacksons","disco,motown","2yrbLiuBmc9j81lTX3XUuI"
"2357","Georgie Fame","british blues,british invasion,jazz organ","5rWKAmlxinr3muqedXVIHa"
"2358","Megan Thee Stallion","houston rap,pop,rap,trap queen","181bsRPaVXVlUKXrxwZfHK"
"2359","Meco","","4MptlUxSUHf2QAW9JMrv4W"
"2360","Brian McKnight","contemporary r&b,quiet storm,r&b,urban contemporary","6k0IBR0lU42s2GYpNX7kA9"
"2361","Julie Rogers","","0TvxYJwhD6rqKvdMxgtVsO"
"2362","The Psychedelic Furs","alternative rock,new romantic,new wave,new wave pop,post-punk","0O0lrN34wrcuBenkqlEDZe"
"2363","Timi Yuro","northern soul","2JyxVsEiD9HVRM7CtFaLCK"
"2364","SWV","contemporary r&b,girl group,hip pop,new jack swing,r&b,urban contemporary","2NmK5FyrQ18HOPXq1UBzqa"
"2365","""Weird Al"" Yankovic","comedy rock,comic,parody","1bDWGdIC2hardyt55nlQgG"
"2366","Glenn Medeiros","","0bByarMN8ryEFQsRo6iCUN"
"2367","Basement Jaxx","alternative dance,big beat,electronica","4YrKBkKSVeqDamzBPWVnSJ"
"2368","Delaney & Bonnie","country rock,southern rock,swamp rock","6dTCMsjfH2odCFlNb36SCG"
"2369","James Brown","funk,soul,vocal jazz","7GaxyUddsPok8BuhxN6OUW"
"2370","Tony Orlando","","6PNZ6ZfwWLiUA2BrranFl3"
"2371","Maren Morris","classic texas country,contemporary country","6WY7D3jk8zTrHtmkqqo5GI"
"2372","Barenaked Ladies","canadian pop,canadian rock,pop rock,post-grunge","0dEvJpkqhrcn64d3oI8v79"
"2373","Paulini","australian pop,australian talent show","69lNua6PEluHihKfuIRPKc"
"2374","Jody Miller","classic oklahoma country,nashville sound","656TGMl6uRQSQlFRVCKt7w"
"2375","Naughty By Nature","east coast hip hop,hip hop,new jersey rap","4Otx4bRLSfpah5kX8hdgDC"
"2376","The Whitlams","australian alternative rock,australian rock,piano rock","2fczAptz6g62e12F9LxYI6"
"2377","Jean Knight","new orleans soul,southern soul","2Tk0pWxTuQgnE5nsUexrLr"
"2378","Jeff St John","hammond organ","5lcXivnykIkBmcmaD2Vi99"
"2379","The Atlantics","surf music","3J2hbYcBkNZOIbSDYiObRG"
"2380","Breakfast Club","","4nsuck0htFQjVl6OCKVzRb"
"2381","Arthur Conley","southern soul","10TSIJnyUcowWhpjj59gHB"
"2382","Jack Scott","canadian rockabilly,doo-wop,rock-and-roll,rockabilly,traditional rockabilly","4ucP0bNegd7Q4ewdOKIBfz"
"2383","Utah Saints","big beat,britpop,hardcore techno,hip house","2KB6LGMBaOYYYdvvgyptFH"
"2384","Kenny Rogers with Dolly Parton","","3gy0HQ907MeWE20ZTZdbGm"
"2385","Emilio Pericoli","swing italiano","78SZetGidiOyErFwdWTmgQ"
"2386","Bruce Ruffin","early reggae,rocksteady","2WqkJNGi03LsYcUo40H8rr"
"2387","Atomic Kitten","candy pop,dance pop,europop,girl group","6JMHws5haIO6V35YNYDnDw"
"2388","The Lemon Pipers","bubblegum pop,classic garage rock,merseybeat,psychedelic rock","2rUmEpDSHKMhamwClclHs5"
"2389","Annie Lennox","new romantic,new wave,new wave pop,singer-songwriter,soft rock,synthpop","5MspMQqdVbdwP6ax3GXqum"
"2390","Morris Albert","","4sFsq7NFJ0zz0uN3Zb6QJ9"
"2391","The Triffids","australian alternative rock,australian rock,melancholia,perth indie","2kTn692duPSkqN6czSilyk"
"2392","The Preatures","australian indie,australian indie rock","5gcDZA9xXCOspWgQilUYIu"
"2393","Shift K3Y","house,uk dance","26OrZl5U3VNGHU9qUj8EcM"
"2394","In-Grid","","1SLFnlhgHr5lExgdr6YeoL"
"2395","Toni Basil","","59hMeIYY3k3NoX54rrVGPv"
"2396","Rick Price","australian pop","2IJxOGPJDJzf6lLQqa84jl"
"2397","Jefferson Airplane","acid rock,album rock,blues rock,classic rock,folk rock,hard rock,mellow gold,psychedelic rock,rock,singer-songwriter","2qFr8w5sWUITRlzZ9kZotF"
"2398","Sergio Mendes & Brasil '66","","6hCsqVHnBo1BVQWuIjRMkL"
"2399","Mark Williams","classic nz pop","2ohOQrrh4DH64UbVA9D6sr"
"2400","Louis Armstrong","adult standards,dixieland,harlem renaissance,jazz trumpet,lounge,new orleans jazz,soul,swing,vocal jazz","19eLuQmk9aCobbVDHc6eek"
"2401","Jimmy Charles","","2aWMpUpxRV3pGXVdr6Srp9"
"2402","Sam And The Womp","balkan beats","3tgiOZXeC1DIimfprvfL64"
"2403","John Hiatt","country rock,folk,heartland rock,roots rock,singer-songwriter","4Sld5LOPbAm1QSq9U32fFV"
"2404","Fakebitcheshero","trap queen","4GOXTwL3RdkWmP9y3wTNDI"
"2405","The Jive Five","doo-wop,rhythm and blues","2HWsf577KqaPhXyBFzei7L"
"2406","Sophie Monk","australian pop","08umUXhtQEChP8ode5a978"
"2407","Kate Ceberano","australian dance,australian rock","6E4eoLJTZYyIC5cZVg6fDx"
"2408","Kim Hart","","5uY77rgciWNUxVv938Im3v"
"2409","Fedde Le Grand","dutch house,edm,electro house,house,pop dance,progressive electro house,progressive house","7dc6hUwyuIhrZdh80eaCEE"
"2410","Buzz Clifford","","4Z1spMbjudmqwjyBPleP7s"
"2411","Boy George","new romantic,new wave,new wave pop,soft rock","2BWfZGPtsjRlRp7JTDqI45"
"2412","Rascal Flatts","contemporary country,country,country road","0a1gHP0HAqALbEyxaD5Ngn"
"2413","George Benson","jazz funk,jazz guitar,smooth jazz,soul jazz,yacht rock","4N8BwYTEC6XqykGvXXlmfv"
"2414","The Edgar Winter Group","album rock,blues rock,classic rock,country rock,electric blues,folk rock,hard rock,mellow gold,soft rock","7j9PMegEgVN1fNp8NZXNCI"
"2415","London Grammar","metropopolis,nottingham indie","3Bd1cgCjtCI32PYvDC3ynO"
"2416","The Simpsons","novelty","7r0Otd9dEStSVIxJ02ml5a"
"2417","Optacure","","7wlWWs08zvaXAvAxqAlTQ3"
"2418","Hampton The Hampster","","5eI4MKl2BlybuVrLJGhEMT"
"2419","Johnny Horton","classic country pop,cowboy western","1bBZcz4jP7CoPlqpCFh4gz"
"2420","Betty Boo","hip house","5hMCIlD2CIuOBcWPHuQXKJ"
"2421","Transvision Vamp","candy pop,new wave pop","7oIgcNOdEHNwP8NFl9tYWs"
"2422","Swing Out Sister","new wave pop,sophisti-pop","4phr5rAgWhcZtWJu8w8lKv"
"2423","Tee-Set","nederpop","0uBrmlGaTI6nSg4JpVC1VR"
"2424","Architecture In Helsinki","alternative dance,australian indie,indietronica","60eT7q88iLWKnuSXed1AGr"
"2425","The Dave Brubeck Quartet","bebop,jazz,jazz quartet","4iRZAbYvBqnxrbs6K25aJ7"
"2426","Geri Halliwell","europop","5orH1OWgjAYUX8sZ5gihTv"
"2427","French Montana","hip hop,pop rap,rap,southern hip hop,trap","6vXTefBL93Dj5IqAWq6OTv"
"2428","Shanice","contemporary r&b,new jack swing,urban contemporary","0Ttph0pOZiPNTD3y2wUUb6"
"2429","Crazy Town","alternative metal,funk metal,nu metal,post-grunge,rap rock","4iSKnRZAxkmqNok6tv10Se"
"2430","The Henchmen","","6i4EFkZpoYvs0XTiWsGv59"
"2431","Rocky Burnette","","6JGUkLiRAWMNYaHdUCIUvC"
"2432","Sammi Elston","","5k4H6TUXcqQiT4tB9wfGKt"
"2433","Regard","pop dance,pop edm,slap house,uk dance","4ofCBoyEiGSePFAG500xev"
"2434","The Members","mod revival","4aUvbQAAA2SLQUH8ib96yn"
"2435","Burton Cummings","canadian singer-songwriter,classic canadian rock","5ziVRv2caoBDNG2fythJ2n"
"2436","R. Kelly","","2mxe0TnaNL039ysAj51xPQ"
"2437","Long John Baldry","british blues,canadian blues","5x9DWz6SpEVu9NgL8aktm2"
"2438","The Animals","album rock,british invasion,classic rock,hard rock,protopunk,psychedelic rock,rock","3ICflSq6ZgYAIrm2CTkfVP"
"2439","Superstar","","62TGTq6LdDV08FxXEqgWF6"
"2440","Montell Jordan","contemporary r&b,hip pop,new jack swing,r&b,urban contemporary","0iVrCROxeyon7MZUW3MfzT"
"2441","Bingoboys","","7DwxyX8DS22ZbIsT2Pk6S5"
"2442","Renee Geyer","australian rock","0cVfbS8JHCcrxUJc4F5QCK"
"2443","Bobbie Gentry, Glen Campbell","adult standards,arkansas country,classic country pop,folk rock,mellow gold,nashville sound,singer-songwriter,soft rock","4E9w0bms6HcEppFlWjeW2d"
"2444","Vera Blue","australian indie,australian pop","5ujrA1eZLDHR7yQ6FZa2qA"
"2445","C. J. Johnson","acoustic cover","5UftfQWTTrlhXc1yhQqzd0"
"2446","Dominic Fike","alternative pop rock,pov: indie","6USv9qhCn6zfxlBQIYJ9qs"
"2447","Supergrass","alternative rock,britpop,oxford indie","0sHeX8oQ6o7xic3wMf4NBU"
"2448","The Zombies","baroque pop,british invasion,classic rock,folk rock,psychedelic rock","2jgPkn6LuUazBoBk6vvjh5"
"2449","Rozalla","diva house","2wnJCxpnKAagrdBJAvaDrQ"
"2450","Anita Ward","disco","3Dd6jD1AApgtNoU6SJWR7P"
"2451","Anne & Johnny Hawker","","5t4rRblBWXqobBiD5nkJ37"
"2452","Tkay Maidza","alternative r&b,australian hip hop","1kMPdZQVdUhMDKDWOJM5iK"
"2453","Paul Norton","","1VD4h1JSUFoCt5HTQKMtZi"
"2454","John Farnham","australian pop,australian rock","3YW6OQ9tKlQ01mccFjXmtl"
"2455","Mickey Gilley","classic country pop,country,country rock,nashville sound","5kFY4Bv5VRSBsM6CUYBoTC"
"2456","Kajagoogoo","new romantic,new wave pop,synthpop","0f3kLT4wvi2mFHlHJgV8Hl"
"2457","Elen Levon, Israel Cruz","australian dance","3gClSlUEpEoQd4IldcqBUz"
"2458","Jamie Foxx","contemporary r&b,hip pop,pop rap,r&b,southern hip hop,trap,urban contemporary","7LnaAXbDVIL75IVPnndf7w"
"2459","Matt Scullion","australian country","2VcnJAwkrzgnZ1iEJ1b0ml"
"2460","Mark Morrison","british soul","6V3F8MZrOKdT9fU686ybE9"
"2461","Billy Vera & The Beaters","","1QQBo7mfkehMjDfz1tj5Pq"
"2462","LunchMoney Lewis","miami hip hop","2iUbk5KhZYZt4CRvWbwb7S"
"2463","Dan Hill","soft rock","5rOhfAsK4uxq9OdREiQRKa"
"2464","Girl Thing","girl group","6u7Xu6msBBuSXGyl60BuQF"
"2465","Malcolm McLaren","","4ihCM8I0fpWodgjo0mTlhZ"
"2466","Things Of Stone and Wood","australian alternative rock,australian rock","3kpwO5KGhMeWcWq6MiGVXN"
"2467","Lee Kernaghan","australian country,australian indigenous music","7rT5vCRSip37zugzc8KN4i"
"2468","Alan O'Day","","63f6RFsOlwDMnAuDwjB58Y"
"2469","Bobby Goldsboro","adult standards,bubblegum pop,easy listening,merseybeat,rock-and-roll","5gPEo032lzARtzuVqJIm9o"
"2470","Daddy Yankee","latin hip hop,reggaeton,trap latino,urbano latino","4VMYDCV2IEDYJArk749S6m"
"2471","Fat Larry's Band","philly soul,post-disco","0DapOnrmvQGwToOmgk6Fz8"
"2472","Drapht","australian hip hop,australian underground hip hop,west australian hip hop","4Q6bcEc5YCypvMZ5kjaTMp"
"2473","Eamon","","1y20PpXw0yeuJ1avCD0Ob9"
"2474","Anitta","funk pop,funk rj,pagode baiano,pop,pop nacional","7FNnA9vBm6EKceENgCGRMb"
"2475","Sam The Sham & The Pharaohs","bubblegum pop,classic garage rock,rock-and-roll,surf music","05sRO4JdAtJGyZQOTb6kSL"
"2476","Amity Dry","","1jTf4nd1ALbUIhVpmTx7RG"
"2477","Meg Washington","australian indie","5AHMfr68CzfjKxMU7MQAeZ"
"2478","Benny Benassi","dutch house,edm,electro house,pop dance","4Ws2otunReOa6BbwxxpCt6"
"2479","Mötley Crüe","album rock,alternative metal,glam metal,hard rock,metal,rock,sleaze rock","0cc6vw3VN8YlIcvr1v7tBL"
"2480","Springwater","","45EO3JqkfiBrUYDWcTDge0"
"2481","Kendrick Lamar","conscious hip hop,hip hop,rap,west coast rap","2YZyLoL8N0Wb9xBt1NhZWg"
"2482","Myglö","","71pCG1Du7V5vvviL6jXwt6"
"2483","Gerry Monroe","","1vbVzmoFnkpUgT1AufpnkE"
"2484","Sum 41","alternative metal,canadian pop punk,canadian punk,modern rock,pop punk,post-grunge,punk,rock","0qT79UgT5tY4yudH9VfsdT"
"2485","Bic Runga","classic nz pop,lilith,new wave pop,nz pop,nz singer-songwriter","3R8AurcQVHkialifehVKXV"
"2486","Wilson Pickett","classic soul,memphis soul,soul,southern soul","0N5PyKJzS3M1XNlaCL7bbE"
"2487","The Allniters","australian ska","08GxOlfbIid2OSANVKECHb"
"2488","Måneskin","indie rock italiano,italian pop","0lAWpj5szCSwM4rUMHYmrr"
"2489","The Damned","new wave,post-punk,punk,uk post-punk","6VeL8VhaMjHTPc5uovFl3h"
"2490","Tom Grennan","uk pop","5SHxzwjek1Pipl1Yk11UHv"
"2491","Kokomo","","00FrqfQ1NB4Dlr10yUP4Hr"
"2492","Blue","boy band","2yEkZBBjhzKzt6LF5XMaFi"
"2493","Bodeans","jangle pop","2D2qwEatKbBSKhBCfP6lyn"
"2494","Rick Springfield","album rock,australian rock,classic rock,glam metal,hard rock,mellow gold,new romantic,new wave pop,soft rock,yacht rock","6IFXsrXBpwbIqtOUOiAa3p"
"2495","Strawbs","british folk,canterbury scene,folk rock,progressive rock,psychedelic folk,symphonic rock","7dtYyLTWjuZGOcweC3eD2f"
"2496","Young the Giant","indietronica,modern alternative rock,modern rock,pov: indie,stomp and holler","4j56EQDQu5XnL7R3E9iFJT"
"2497","The Communards","hi-nrg,new romantic,new wave pop,sophisti-pop,synthpop","17U2ImH5IyYMvjkCfPhMHT"
"2498","Tegan and Sara","canadian indie,lilith,metropopolis,permanent wave","5e1BZulIiYWPRm8yogwUYH"
"2499","Hocus Pocus","","29fxfZwsxiImnDJvin5joY"
"2500","Bronski Beat","hi-nrg,new romantic,new wave,new wave pop,sophisti-pop,synthpop","2wpWOzQE5TpA0dVnh5YD08"
"2501","Loggins & Messina","classic rock,country rock,folk,folk rock,mellow gold,soft rock","7emRV8AluG3d4e5T0DZiK9"
"2502","Ja Rule","dance pop,east coast hip hop,gangster rap,hip hop,hip pop,pop rap,queens hip hop,rap,urban contemporary","1J2VVASYAamtQ3Bt8wGgA6"
"2503","Brendan Bowyer & The Royal Showband","","6ewuf1vTFhuNL31e9YRLiY"
"2504","Harold Faltermeyer","german soundtrack,synthesizer,synthpop","7Cf73Z3RZQTH4V69GSDxnv"
"2505","360, Gossling","australian hip hop,australian pop","3vn7rk7VNMfDhuZNB9sDYP"
"2506","Ashe","alt z","6P5NO5hzJbuOqSdyPB7SJM"
"2507","F.R. David","french synthpop,italo disco","6GnCucI2uDaYj1j39GFxkn"
"2508","Tag Team","atlanta bass,miami bass","3NfJ6VPVz0lf3jWy5F1N7g"
"2509","Ultravox","new romantic,new wave,new wave pop,synthpop,zolo","3iUjRVvYCsMfz7tuAQtBDI"
"2510","The Cookies","classic girl group,sunshine pop","1xbffduk2SYqON9nXu6jLt"
"2511","Melanie Dyer","australian country","159pZhqLdWf1ttWtw0zBoL"
"2512","Natasha Bedingfield","dance pop,pop,post-teen pop","7o95ZoZt5ZYn31e9z1Hc0a"
"2513","Squeeze","beatlesque,new romantic,new wave,new wave pop,power pop,sophisti-pop","6Jrj26oAY96EEC2lqC6fua"
"2514","The Five Stairsteps","chicago soul,classic soul,motown","3Inrg8cs8oc4q8oPES4a6S"
"2515","The Cuff Links","","1VKy7hIBFmlBnfKPgPkuLH"
"2516","Herb Alpert & The Tijuana Brass","easy listening,lounge","09L3cUdx0hq6qn5bKuJJ4I"
"2517","The Prodigy","big beat,breakbeat,dance rock,hardcore techno,rave","4k1ELeJKT1ISyDv8JivPpB"
"2518","Isaiah Firebrace","australian pop","5lXfVoQxVgC5fpjkVqvNYn"
"2519","The Boomtown Rats","new romantic,new wave,new wave pop","40oYPr305MsT2lsiXr9fX9"
"2520","Snoop Dogg, Pharrell Williams","g funk,gangster rap,hip hop,pop rap,rap,west coast rap,dance pop,pop","7hJcb9fa4alzcOq3EaNPoG"
"2521","Peggy Gou","electra,float house","2mLA48B366zkELXYx7hcDN"
"2522","Daneka Nation","","3wlG40LYUIQ9rp5ff7NpPq"
"2523","Darude","eurodance,finnish edm","0LhHRmSd1EYM5QdNeNnCoQ"
"2524","The Hollywood Argyles","novelty","2QJGwjXfe7IOoBFcrpzOTt"
"2525","Bow Wow","dance pop,hip pop,pop rap,r&b,rap,southern hip hop,trap,urban contemporary","7352aRY2mqSxBZwzUb6LmA"
"2526","Joni Mitchell","canadian singer-songwriter,folk,folk rock,singer-songwriter","5hW4L92KnC6dX9t7tYM4Ve"
"2527","Pixie Lott","dance pop,post-teen pop,talent show","3EBRANWwnViQuBrImN61Z1"
"2528","Focus","art rock,dutch prog,flute rock,nederpop,progressive rock,symphonic rock","0ifzzRKdmtgaHy9cfnnyCR"
"2529","The Mavericks","neo-traditional country","4Ud7lY9V8pOyydumajSW3O"
"2530","The Calling","neo mellow,pop rock","5aMmmNxw4vgpc5XC6hK0zp"
"2531","Flume, kai","australian dance,australian electropop,australian indie,downtempo,edm,indietronica","6nxWCVXbOlEVRexSbLsTer"
"2532","Marc Anthony","latin pop,modern salsa,salsa,tropical","4wLXwxDeWQ8mtUIRPxGiD6"
"2533","Stephanie McIntosh","australian pop,candy pop","277EAyALDWGYg8VrJ25rni"
"2534","Maxi Priest","lovers rock,reggae,reggae fusion","3aTuTR5Nf6pVW3837q2ZL7"
"2535","Judie Tzuke","classic uk pop","7eo4Kn4hJuwXKCD6nOl2Kh"
"2536","Toto Coelo","","6J9jWZeMO2D14IJEO1gbmr"
"2537","Yo La Tengo","alternative rock,art pop,dream pop,indie rock,indietronica,lo-fi,new jersey indie,noise pop,permanent wave,shoegaze","5hAhrnb0Ch4ODwWu4tsbpi"
"2538","C.C.S.","classic uk pop","4Oty2fHJ2Rxddh9trZEOJh"
"2539","Lupe Fiasco","chicago rap,conscious hip hop,hip hop,political hip hop,pop rap,rap,southern hip hop","01QTIT5P1pFP3QnnFSdsJf"
"2540","Natalie Taylor","","2WxjxdeF7GGdcCK276qViY"
"2541","K.W.S.","","188XxH8QLu4w8GW7cxSJe9"
"2542","Ian Dury & The Blockheads","pub rock","7r993rArgKraCkh8w4Wszl"
"2543","Matt Terry","talent show","2JLqTvFXmC87BksiCsBezV"
"2544","Grayson Hugh","","4SA20ppwlluQj8vOWyUc0F"
"2545","Sandi Thom","candy pop,scottish singer-songwriter","3xnfpcM4DC9zeHVuDhYICB"
"2546","Abz Winter","","4epvQMiFlOCecjYryYeeW9"
"2547","Bobby Bare","classic country pop,outlaw country","69wzuykaVXlRS5KVygESvd"
"2548","The Nolans","classic uk pop","2H32fphWQj9hhVuCOKkchM"
"2549","Phil Seymour","modern power pop,power pop,underground power pop","2ut1VNKTLERpjYf2uljNWn"
"2550","Teddy Geiger","neo mellow,rochester ny indie,transpop","1YIpZOfyHXMUgUaxxxgbaC"
"2551","Fetty Wap","new jersey rap,pop rap,rap,southern hip hop,trap","6PXS4YHDkKvl1wkIl4V8DL"
"2552","Beastie Boys","alternative rock,east coast hip hop,golden age hip hop,hip hop,old school hip hop,rap,rap rock,rock","03r4iKL2g2442PT9n2UKsx"
"2553","The Sensations","classic girl group,early reggae,rocksteady","708pmTl2zRKC87egxplOGc"
"2554","The Corsairs","","5kj1p126UHXHCDl9SgG7W7"
"2555","Disturbed","alternative metal,nu metal,rap metal,rock","3TOqt5oJwL9BE2NG9MEwDa"
